order_id,transaction_id,product_name,category,sub_category,quantity_ordered,unit_price,total_sales,cost,order_date,purchase_address,address_city,sales_channel,customer_segment,region,payment_type,delivery_time_days,sales_rep,data_quality_flag
2966,T2966,27in 4K Gaming Monitor,Electronics,Monitors,3,256.0,768.0,630.87,2023-11-11 15:44:00,"435 Street, São Paulo",São Paulo,In-Store,Small Business,Asia,Cash,7.0,Rep_C,
2967,T2967,AirPods Pro,Electronics,Accessories,5,125.0,625.0,528.31,2023-08-13 04:38:00,"875 Street, Cairo",Cairo,Online,Consumer,Africa,Cash,7.0,Rep_D,
2968,T2968,iPhone 13,Electronics,Phones,2,425.0,850.0,726.42,2023-03-06 11:15:00,"576 Street, Bangkok",Bangkok,In-Store,Consumer,Europe,Cash,2.0,Rep_D,
2969,T2969,Logitech Mouse,Electronics,Accessories,2,275.0,550.0,441.97,2023-07-15 08:12:00,"537 Street, Mumbai",Mumbai,In-Store,Small Business,South America,Cash,4.0,Rep_B,
2970,T2970,Samsung Galaxy S21,Electronics,Phones,1,457.0,457.0,231.47,2023-09-28 03:13:00,"852 Street, Cairo",Cairo,In-Store,Consumer,Africa,Card,1.0,Rep_A,
2971,T2971,Dell XPS 13,Electronics,Laptops,4,1972.0,7888.0,4442.99,2023-09-20 03:18:00,"102 Street, Cairo",Cairo,In-Store,Consumer,Africa,Transfer,4.0,Rep_D,
2972,T2972,27in 4K Gaming Monitor,Electronics,Monitors,2,486.0,972.0,608.72,2023-07-22 08:34:00,"9 Street, Lagos",Lagos,Online,Small Business,Asia,Cash,9.0,Rep_C,
2973,T2973,Dell XPS 13,Electronics,Laptops,3,276.0,828.0,604.28,2023-08-16 01:23:00,"783 Street, São Paulo",São Paulo,Wholesale,Corporate,Africa,Card,4.0,Rep_B,
2975,T2975,Samsung Galaxy S21,Electronics,Phones,3,1682.0,5046.0,4123.72,2023-12-05 23:55:00,"282 Street, Nairobi",Nairobi,In-Store,Corporate,Asia,Card,6.0,Rep_B,
2976,T2976,iPhone 13,Electronics,Phones,4,1657.0,6628.0,5740.73,2023-08-21 08:55:00,"899 Street, Mumbai",Mumbai,Wholesale,Consumer,Asia,Card,2.0,Rep_A,
2977,T2977,Logitech Mouse,Electronics,Accessories,2,210.0,420.0,286.61,2023-07-21 08:52:00,"954 Street, Lagos",Lagos,In-Store,Small Business,Africa,Cash,7.0,Rep_C,
2978,T2978,27in 4K Gaming Monitor,Electronics,Monitors,5,198.0,990.0,523.32,2023-07-03 12:59:00,"775 Street, São Paulo",São Paulo,Online,Small Business,Europe,Cash,5.0,Rep_D,
2979,T2979,AirPods Pro,Electronics,Accessories,2,699.0,1398.0,1095.87,2023-04-22 03:01:00,"721 Street, São Paulo",São Paulo,In-Store,Small Business,Europe,Cash,7.0,Rep_C,
2980,T2980,AirPods Pro,Electronics,Accessories,3,1685.0,5055.0,3228.51,2023-01-06 09:56:00,"919 Street, Cairo",Cairo,Wholesale,Small Business,Europe,Card,9.0,Rep_B,
2981,T2981,Samsung Galaxy S21,Electronics,Phones,3,590.0,1770.0,1421.61,2023-10-28 07:53:00,"194 Street, Mumbai",Mumbai,Wholesale,Small Business,Asia,Transfer,,Rep_C,
2982,T2982,Logitech Mouse,Electronics,Accessories,4,930.0,3720.0,3306.23,2023-04-09 11:39:00,"408 Street, Jakarta",Jakarta,Wholesale,Small Business,South America,Transfer,6.0,Rep_C,
2983,T2983,Samsung Galaxy S21,Electronics,Phones,5,1199.0,5995.0,4551.13,2023-09-03 03:32:00,"761 Street, Bangkok",Bangkok,Wholesale,Consumer,Africa,Transfer,4.0,Rep_B,
2984,T2984,AirPods Pro,Electronics,Accessories,4,427.0,1708.0,977.98,2023-05-17 10:23:00,"104 Street, Mumbai",Mumbai,Wholesale,Corporate,Europe,Cash,4.0,Rep_C,
2985,T2985,iPhone 13,Electronics,Phones,4,269.0,1076.0,906.04,2023-04-06 21:51:00,"21 Street, Nairobi",Nairobi,Online,Small Business,Africa,Cash,8.0,Rep_D,
2986,T2986,Logitech Mouse,Electronics,Accessories,1,1355.0,1355.0,799.87,2023-03-04 21:53:00,"38 Street, Nairobi",Nairobi,In-Store,Consumer,Europe,Transfer,7.0,Rep_D,
2987,T2987,Samsung Galaxy S21,Electronics,Phones,5,574.0,2870.0,2331.34,2023-10-16 14:55:00,"105 Street, Bangkok",Bangkok,In-Store,Consumer,South America,Cash,3.0,Rep_A,
2988,T2988,MacBook Air,Electronics,Laptops,2,1690.0,3380.0,2853.62,2023-03-03 00:14:00,"941 Street, São Paulo",São Paulo,Online,Corporate,South America,Card,2.0,Rep_C,
2989,T2989,Dell XPS 13,Electronics,Laptops,5,285.0,1425.0,745.39,2023-04-13 19:53:00,"108 Street, São Paulo",São Paulo,Wholesale,Corporate,Europe,Cash,4.0,Rep_A,
2990,T2990,MacBook Air,Electronics,Laptops,4,371.0,1484.0,1120.14,2023-03-12 03:51:00,"686 Street, Jakarta",Jakarta,Online,Corporate,Europe,Card,2.0,Rep_C,
2991,T2991,Logitech Mouse,Electronics,Accessories,5,180.0,900.0,656.63,2023-05-05 01:45:00,"53 Street, Lagos",Lagos,Online,Small Business,Europe,Transfer,5.0,Rep_A,
2992,T2992,AirPods Pro,Electronics,Accessories,3,686.0,2058.0,1791.25,2023-08-16 08:00:00,"835 Street, São Paulo",São Paulo,Wholesale,Small Business,Europe,Cash,6.0,Rep_D,
2993,T2993,Logitech Mouse,Electronics,Accessories,2,230.0,460.0,262.48,2023-07-06 15:34:00,"324 Street, Cairo",Cairo,Online,Consumer,Europe,Transfer,6.0,Rep_A,
2994,T2994,Logitech Mouse,Electronics,Accessories,5,1114.0,5570.0,4111.3,2023-12-08 04:21:00,"898 Street, Cairo",Cairo,Wholesale,Consumer,South America,Card,9.0,Rep_B,
2995,T2995,27in 4K Gaming Monitor,Electronics,Monitors,5,1385.0,6925.0,4812.44,2023-10-26 07:56:00,"642 Street, Nairobi",Nairobi,Online,Small Business,Asia,Cash,4.0,Rep_C,
2996,T2996,27in 4K Gaming Monitor,Electronics,Monitors,3,1697.0,5091.0,3248.12,2023-06-24 04:40:00,"931 Street, Lagos",Lagos,Wholesale,Corporate,Europe,Cash,6.0,Rep_A,
2997,T2997,27in 4K Gaming Monitor,Electronics,Monitors,3,879.0,2637.0,1567.71,2023-03-11 13:10:00,"522 Street, Jakarta",Jakarta,In-Store,Corporate,Asia,Cash,7.0,Rep_A,
2998,T2998,AirPods Pro,Electronics,Accessories,2,1728.0,3456.0,2313.43,2023-03-13 19:46:00,"562 Street, Nairobi",Nairobi,Wholesale,Small Business,Africa,Transfer,6.0,Rep_C,
2999,T2999,Samsung Galaxy S21,Electronics,Phones,4,1945.0,7780.0,5817.74,2023-05-09 20:04:00,"55 Street, Lagos",Lagos,Online,Small Business,Asia,Transfer,4.0,Rep_C,
3000,T3000,AirPods Pro,Electronics,Accessories,4,671.0,2684.0,2274.07,2023-04-13 16:59:00,"910 Street, Jakarta",Jakarta,Online,Small Business,Europe,Cash,2.0,Rep_D,
3001,T3001,AirPods Pro,Electronics,Accessories,3,1054.0,3162.0,1910.55,2023-07-23 20:08:00,"400 Street, Lagos",Lagos,In-Store,Consumer,Africa,Transfer,7.0,Rep_C,
3002,T3002,Logitech Mouse,Electronics,Accessories,5,238.0,1190.0,653.11,2023-01-10 18:14:00,"241 Street, Cairo",Cairo,In-Store,Corporate,Europe,Card,1.0,Rep_B,
3003,T3003,AirPods Pro,Electronics,Accessories,2,1250.0,2500.0,1432.4,2023-03-07 21:01:00,"509 Street, Jakarta",Jakarta,Online,Consumer,Asia,Card,2.0,Rep_B,
3005,T3005,27in 4K Gaming Monitor,Electronics,Monitors,5,345.0,1725.0,1041.25,2023-12-01 08:03:00,"838 Street, São Paulo",São Paulo,In-Store,Small Business,Asia,Card,3.0,Rep_B,
3006,T3006,iPhone 13,Electronics,Phones,2,880.0,1760.0,1026.46,2023-09-12 19:51:00,"283 Street, São Paulo",São Paulo,In-Store,Consumer,Asia,Cash,1.0,Rep_B,
3007,T3007,Samsung Galaxy S21,Electronics,Phones,4,359.0,1436.0,797.82,2023-01-07 21:42:00,"153 Street, Jakarta",Jakarta,Online,Small Business,Europe,Transfer,9.0,Rep_A,
3008,T3008,Dell XPS 13,Electronics,Laptops,4,1738.0,6952.0,3986.3,2023-01-09 18:14:00,"946 Street, Nairobi",Nairobi,Wholesale,Corporate,Europe,Transfer,1.0,Rep_A,
3009,T3009,AirPods Pro,Electronics,Accessories,3,1400.0,4200.0,3304.62,2023-10-15 01:58:00,"212 Street, Jakarta",Jakarta,Wholesale,Consumer,South America,Cash,4.0,Rep_B,
3010,T3010,iPhone 13,Electronics,Phones,3,1960.0,5880.0,2980.28,2023-06-18 21:58:00,"183 Street, Jakarta",Jakarta,In-Store,Small Business,South America,Card,5.0,Rep_D,
3011,T3011,Logitech Mouse,Electronics,Accessories,2,1603.0,3206.0,2407.34,2023-04-17 16:06:00,"574 Street, Mumbai",Mumbai,Wholesale,Corporate,Asia,Cash,3.0,Rep_A,
3012,T3012,27in 4K Gaming Monitor,Electronics,Monitors,1,1918.0,1918.0,1441.45,2023-10-05 08:20:00,"670 Street, Lagos",Lagos,Online,Corporate,South America,Card,9.0,Rep_B,
3013,T3013,Dell XPS 13,Electronics,Laptops,2,1443.0,2886.0,1827.56,2023-12-01 06:45:00,"751 Street, Bangkok",Bangkok,In-Store,Small Business,Africa,Transfer,1.0,Rep_D,
3014,T3014,Logitech Mouse,Electronics,Accessories,4,1616.0,6464.0,4837.63,2023-05-16 16:34:00,"616 Street, São Paulo",São Paulo,Online,Consumer,Europe,Cash,2.0,Rep_C,
3015,T3015,AirPods Pro,Electronics,Accessories,5,430.0,2150.0,1396.58,2023-12-03 17:10:00,"601 Street, Nairobi",Nairobi,In-Store,Consumer,South America,Card,8.0,Rep_B,
3016,T3016,Logitech Mouse,Electronics,Accessories,1,167.0,167.0,128.28,2023-11-15 12:23:00,"78 Street, Cairo",Cairo,In-Store,Small Business,Africa,Card,4.0,Rep_D,
3017,T3017,Dell XPS 13,Electronics,Laptops,1,1038.0,1038.0,585.33,2023-12-13 21:16:00,"451 Street, Nairobi",Nairobi,Online,Corporate,South America,Cash,6.0,Rep_B,
3018,T3018,Samsung Galaxy S21,Electronics,Phones,2,1510.0,3020.0,1988.7,2023-05-21 22:12:00,"610 Street, Mumbai",Mumbai,Online,Consumer,South America,Card,2.0,Rep_B,
3019,T3019,iPhone 13,Electronics,Phones,4,1829.0,7316.0,5638.85,2023-05-10 10:32:00,"800 Street, Cairo",Cairo,Online,Corporate,Asia,Transfer,7.0,Rep_D,
3020,T3020,iPhone 13,Electronics,Phones,3,409.0,1227.0,1027.11,2023-01-08 13:45:00,"880 Street, Cairo",Cairo,Wholesale,Small Business,Europe,Transfer,9.0,Rep_B,
3021,T3021,AirPods Pro,Electronics,Accessories,3,288.0,864.0,677.2,2023-08-12 05:51:00,"559 Street, São Paulo",São Paulo,In-Store,Corporate,Europe,Transfer,7.0,Rep_C,
3022,T3022,Logitech Mouse,Electronics,Accessories,5,500.0,2500.0,1593.66,2023-04-06 23:52:00,"457 Street, Bangkok",Bangkok,Online,Corporate,Asia,Card,7.0,Rep_D,
3023,T3023,Logitech Mouse,Electronics,Accessories,3,922.0,2766.0,1477.81,2023-04-19 07:15:00,"591 Street, Nairobi",Nairobi,In-Store,Small Business,South America,Cash,2.0,Rep_B,
3024,T3024,iPhone 13,Electronics,Phones,2,374.0,748.0,504.24,2023-04-06 23:45:00,"408 Street, São Paulo",São Paulo,In-Store,Consumer,Europe,Cash,4.0,Rep_C,
3025,T3025,Samsung Galaxy S21,Electronics,Phones,5,750.0,3750.0,2537.32,2023-10-24 20:22:00,"844 Street, São Paulo",São Paulo,Wholesale,Corporate,Africa,Transfer,7.0,Rep_A,
3026,T3026,Samsung Galaxy S21,Electronics,Phones,3,1333.0,3999.0,2702.76,2023-02-28 12:40:00,"891 Street, Mumbai",Mumbai,Wholesale,Consumer,South America,Cash,7.0,Rep_A,
3027,T3027,Samsung Galaxy S21,Electronics,Phones,4,214.0,856.0,429.07,2023-09-09 06:52:00,"173 Street, Mumbai",Mumbai,Wholesale,Corporate,Asia,Cash,1.0,Rep_B,
3028,T3028,Samsung Galaxy S21,Electronics,Phones,2,1833.0,3666.0,3215.78,2023-06-04 11:22:00,"583 Street, Lagos",Lagos,Online,Consumer,Europe,Transfer,7.0,Rep_D,
3029,T3029,AirPods Pro,Electronics,Accessories,5,1805.0,9025.0,5502.12,2023-12-20 01:49:00,"479 Street, São Paulo",São Paulo,In-Store,Corporate,Africa,Card,9.0,Rep_A,
3030,T3030,iPhone 13,Electronics,Phones,1,217.0,217.0,191.85,2023-04-29 10:33:00,"129 Street, Bangkok",Bangkok,Wholesale,Corporate,Africa,Transfer,2.0,Rep_C,
3031,T3031,AirPods Pro,Electronics,Accessories,1,1266.0,1266.0,847.46,2023-02-17 03:53:00,"144 Street, Lagos",Lagos,In-Store,Small Business,Europe,Cash,1.0,Rep_A,
3032,T3032,Samsung Galaxy S21,Electronics,Phones,3,722.0,2166.0,1841.91,2023-10-24 07:50:00,"254 Street, Mumbai",Mumbai,Wholesale,Small Business,Africa,Transfer,4.0,Rep_D,
3033,T3033,Dell XPS 13,Electronics,Laptops,5,1666.0,8330.0,5183.05,2023-12-15 15:00:00,"723 Street, Mumbai",Mumbai,In-Store,Small Business,Europe,Card,7.0,Rep_A,
3034,T3034,MacBook Air,Electronics,Laptops,4,309.0,1236.0,1102.26,2023-07-07 02:01:00,"563 Street, Jakarta",Jakarta,In-Store,Corporate,Asia,Transfer,3.0,Rep_D,
3035,T3035,AirPods Pro,Electronics,Accessories,1,803.0,803.0,595.16,2023-11-16 21:28:00,"26 Street, São Paulo",São Paulo,Wholesale,Consumer,Europe,Card,9.0,Rep_C,
3036,T3036,Samsung Galaxy S21,Electronics,Phones,3,1243.0,3729.0,3299.33,2023-06-17 10:05:00,"91 Street, São Paulo",São Paulo,Wholesale,Small Business,Africa,Cash,8.0,Rep_A,
3037,T3037,Logitech Mouse,Electronics,Accessories,1,436.0,436.0,232.19,2023-12-21 16:02:00,"875 Street, Mumbai",Mumbai,Online,Consumer,Europe,Transfer,6.0,Rep_C,
3039,T3039,27in 4K Gaming Monitor,Electronics,Monitors,2,1603.0,3206.0,2733.3,2023-09-17 11:55:00,"794 Street, Bangkok",Bangkok,Online,Small Business,Europe,Cash,9.0,Rep_D,
3040,T3040,Dell XPS 13,Electronics,Laptops,2,278.0,556.0,409.51,2023-03-30 18:11:00,"378 Street, Bangkok",Bangkok,Online,Small Business,South America,Transfer,8.0,Rep_C,
3041,T3041,Logitech Mouse,Electronics,Accessories,3,1602.0,4806.0,3191.58,2023-10-12 01:13:00,"112 Street, Cairo",Cairo,Online,Consumer,Africa,Transfer,2.0,Rep_A,
3042,T3042,Dell XPS 13,Electronics,Laptops,5,1954.0,9770.0,5011.05,2023-04-24 09:11:00,"814 Street, Mumbai",Mumbai,Online,Consumer,Africa,Cash,3.0,Rep_D,
3043,T3043,Logitech Mouse,Electronics,Accessories,1,1748.0,1748.0,1193.3,2023-01-28 11:32:00,"528 Street, São Paulo",São Paulo,Wholesale,Corporate,Europe,Card,7.0,Rep_B,
3044,T3044,Logitech Mouse,Electronics,Accessories,1,1662.0,1662.0,1391.36,2023-10-19 14:41:00,"515 Street, Jakarta",Jakarta,Wholesale,Consumer,Europe,Cash,6.0,Rep_A,
3045,T3045,27in 4K Gaming Monitor,Electronics,Monitors,2,1264.0,2528.0,2236.45,2023-05-13 05:34:00,"116 Street, São Paulo",São Paulo,In-Store,Consumer,South America,Card,3.0,Rep_B,
3046,T3046,Dell XPS 13,Electronics,Laptops,4,349.0,1396.0,881.84,2023-07-20 14:22:00,"683 Street, Mumbai",Mumbai,In-Store,Small Business,Europe,Card,6.0,Rep_C,
3047,T3047,MacBook Air,Electronics,Laptops,1,268.0,268.0,167.61,2023-05-12 19:42:00,"696 Street, Cairo",Cairo,Wholesale,Corporate,Africa,Cash,5.0,Rep_C,
3048,T3048,27in 4K Gaming Monitor,Electronics,Monitors,1,381.0,381.0,283.02,2023-01-14 19:19:00,"167 Street, Bangkok",Bangkok,Wholesale,Corporate,Asia,Cash,5.0,Rep_A,
3049,T3049,MacBook Air,Electronics,Laptops,1,968.0,968.0,681.35,2023-11-15 01:35:00,"313 Street, Lagos",Lagos,Wholesale,Corporate,South America,Card,4.0,Rep_A,
3050,T3050,MacBook Air,Electronics,Laptops,2,1751.0,3502.0,2135.12,2023-10-07 01:45:00,"446 Street, Jakarta",Jakarta,Online,Consumer,Africa,Cash,3.0,Rep_A,
3051,T3051,AirPods Pro,Electronics,Accessories,3,1405.0,4215.0,2810.97,2023-08-07 18:48:00,"232 Street, Nairobi",Nairobi,Online,Consumer,Africa,Transfer,3.0,Rep_B,
3052,T3052,iPhone 13,Electronics,Phones,4,1280.0,5120.0,4029.04,2023-12-26 23:40:00,"210 Street, Nairobi",Nairobi,Wholesale,Small Business,Africa,Transfer,4.0,Rep_B,
3053,T3053,MacBook Air,Electronics,Laptops,3,1304.0,3912.0,1985.89,2023-09-30 07:25:00,"538 Street, Lagos",Lagos,Online,Small Business,Europe,Card,9.0,Rep_D,
3054,T3054,Samsung Galaxy S21,Electronics,Phones,3,1244.0,3732.0,2745.8,2023-06-04 19:17:00,"178 Street, Jakarta",Jakarta,Online,Small Business,South America,Card,6.0,Rep_B,
3055,T3055,AirPods Pro,Electronics,Accessories,2,1138.0,2276.0,1543.6,2023-01-26 16:30:00,"581 Street, São Paulo",São Paulo,In-Store,Corporate,South America,Transfer,4.0,Rep_D,
3056,T3056,27in 4K Gaming Monitor,Electronics,Monitors,4,550.0,2200.0,1570.2,2023-05-28 17:39:00,"734 Street, Bangkok",Bangkok,Wholesale,Corporate,South America,Transfer,6.0,Rep_B,
3057,T3057,Logitech Mouse,Electronics,Accessories,5,1682.0,8410.0,5566.97,2023-08-03 12:23:00,"952 Street, Bangkok",Bangkok,Online,Consumer,Europe,Transfer,1.0,Rep_B,
3058,T3058,Dell XPS 13,Electronics,Laptops,3,1469.0,4407.0,3614.45,2023-03-30 08:27:00,"71 Street, Mumbai",Mumbai,In-Store,Small Business,South America,Card,3.0,Rep_A,
3059,T3059,MacBook Air,Electronics,Laptops,1,1294.0,1294.0,870.89,2023-05-18 03:42:00,"113 Street, Nairobi",Nairobi,Wholesale,Consumer,Africa,Transfer,8.0,Rep_A,
3060,T3060,Logitech Mouse,Electronics,Accessories,2,449.0,898.0,612.37,2023-04-18 00:13:00,"850 Street, Bangkok",Bangkok,Online,Small Business,Asia,Card,7.0,Rep_A,
3061,T3061,Samsung Galaxy S21,Electronics,Phones,3,855.0,2565.0,1795.88,2023-04-16 05:47:00,"84 Street, Nairobi",Nairobi,Wholesale,Consumer,South America,Cash,9.0,Rep_C,
3062,T3062,Logitech Mouse,Electronics,Accessories,5,1791.0,8955.0,6331.33,2023-07-25 19:54:00,"895 Street, Cairo",Cairo,In-Store,Consumer,Asia,Cash,4.0,Rep_B,
3063,T3063,AirPods Pro,Electronics,Accessories,4,1081.0,4324.0,3340.47,2023-12-08 08:27:00,"961 Street, São Paulo",São Paulo,Online,Consumer,South America,Cash,1.0,Rep_C,
3065,T3065,Dell XPS 13,Electronics,Laptops,1,995.0,995.0,870.95,2023-09-26 07:20:00,"189 Street, Bangkok",Bangkok,Wholesale,Consumer,Europe,Cash,4.0,Rep_A,
3067,T3067,MacBook Air,Electronics,Laptops,3,773.0,2319.0,1171.38,2023-04-20 22:29:00,"897 Street, São Paulo",São Paulo,Online,Corporate,Asia,Cash,4.0,Rep_A,
3068,T3068,AirPods Pro,Electronics,Accessories,4,904.0,3616.0,2987.67,2023-11-22 05:31:00,"894 Street, São Paulo",São Paulo,Online,Small Business,Africa,Cash,2.0,Rep_A,
3069,T3069,AirPods Pro,Electronics,Accessories,2,141.0,282.0,170.48,2023-05-01 10:49:00,"475 Street, Bangkok",Bangkok,In-Store,Consumer,Europe,Transfer,8.0,Rep_B,
3070,T3070,MacBook Air,Electronics,Laptops,5,1362.0,6810.0,3446.15,2023-09-17 21:12:00,"825 Street, Lagos",Lagos,In-Store,Corporate,Europe,Transfer,4.0,Rep_C,
3071,T3071,iPhone 13,Electronics,Phones,5,216.0,1080.0,822.64,2023-11-07 18:55:00,"635 Street, Lagos",Lagos,Online,Small Business,Asia,Cash,3.0,Rep_B,
3072,T3072,AirPods Pro,Electronics,Accessories,2,145.0,290.0,205.39,2023-04-21 19:10:00,"694 Street, Nairobi",Nairobi,In-Store,Corporate,Europe,Cash,4.0,Rep_C,
3073,T3073,iPhone 13,Electronics,Phones,5,365.0,1825.0,1598.62,2023-11-20 01:43:00,"541 Street, Jakarta",Jakarta,In-Store,Corporate,Europe,Card,8.0,Rep_D,
3074,T3074,Logitech Mouse,Electronics,Accessories,3,443.0,1329.0,1101.45,2023-01-26 20:35:00,"874 Street, Cairo",Cairo,Wholesale,Consumer,Europe,Cash,6.0,Rep_C,
3075,T3075,Logitech Mouse,Electronics,Accessories,3,189.0,567.0,381.72,2023-10-24 07:27:00,"80 Street, Nairobi",Nairobi,Online,Consumer,Africa,Transfer,,Rep_D,
3076,T3076,Dell XPS 13,Electronics,Laptops,5,1194.0,5970.0,4411.07,2023-05-01 13:10:00,"264 Street, Mumbai",Mumbai,Online,Small Business,South America,Cash,4.0,Rep_D,
3077,T3077,27in 4K Gaming Monitor,Electronics,Monitors,1,1663.0,1663.0,1394.01,2023-07-03 04:05:00,"417 Street, Lagos",Lagos,Wholesale,Corporate,Europe,Cash,7.0,Rep_A,
3078,T3078,MacBook Air,Electronics,Laptops,1,1680.0,1680.0,1052.41,2023-03-03 10:02:00,"633 Street, Lagos",Lagos,In-Store,Small Business,South America,Card,,Rep_D,
3079,T3079,Samsung Galaxy S21,Electronics,Phones,4,1415.0,5660.0,4890.58,2023-01-23 02:28:00,"715 Street, Nairobi",Nairobi,In-Store,Corporate,Africa,Cash,1.0,Rep_B,
3080,T3080,MacBook Air,Electronics,Laptops,1,111.0,111.0,55.63,2023-07-16 11:05:00,"208 Street, Nairobi",Nairobi,Wholesale,Corporate,Europe,Card,7.0,Rep_B,
3081,T3081,MacBook Air,Electronics,Laptops,5,1017.0,5085.0,2892.54,2023-01-10 14:36:00,"55 Street, Lagos",Lagos,In-Store,Consumer,Europe,Card,2.0,Rep_A,
3082,T3082,Logitech Mouse,Electronics,Accessories,4,1634.0,6536.0,3829.7,2023-12-09 02:34:00,"725 Street, Nairobi",Nairobi,In-Store,Consumer,Africa,Card,7.0,Rep_C,
3083,T3083,Samsung Galaxy S21,Electronics,Phones,2,883.0,1766.0,1513.25,2023-03-31 07:15:00,"395 Street, São Paulo",São Paulo,Online,Corporate,South America,Transfer,2.0,Rep_A,
3084,T3084,MacBook Air,Electronics,Laptops,1,1571.0,1571.0,1156.66,2023-04-19 00:06:00,"725 Street, São Paulo",São Paulo,In-Store,Consumer,Asia,Transfer,,Rep_C,
3085,T3085,iPhone 13,Electronics,Phones,3,412.0,1236.0,810.93,2023-10-24 13:57:00,"856 Street, Nairobi",Nairobi,In-Store,Corporate,Africa,Cash,,Rep_A,
3086,T3086,Samsung Galaxy S21,Electronics,Phones,4,973.0,3892.0,2339.56,2023-11-22 21:03:00,"843 Street, Cairo",Cairo,Online,Consumer,Asia,Card,3.0,Rep_B,
3087,T3087,Logitech Mouse,Electronics,Accessories,3,1958.0,5874.0,4479.1,2023-04-28 07:33:00,"468 Street, Nairobi",Nairobi,Online,Corporate,South America,Transfer,7.0,Rep_C,
3088,T3088,iPhone 13,Electronics,Phones,5,127.0,635.0,471.03,2023-02-04 21:55:00,"997 Street, Cairo",Cairo,Wholesale,Consumer,Europe,Cash,4.0,Rep_A,
3089,T3089,27in 4K Gaming Monitor,Electronics,Monitors,3,1951.0,5853.0,4133.7,2023-04-20 04:53:00,"572 Street, Bangkok",Bangkok,Wholesale,Consumer,Europe,Cash,3.0,Rep_A,
3090,T3090,Logitech Mouse,Electronics,Accessories,3,589.0,1767.0,899.8,2023-11-29 06:00:00,"988 Street, Bangkok",Bangkok,Online,Consumer,Europe,Card,9.0,Rep_A,
3091,T3091,Samsung Galaxy S21,Electronics,Phones,3,846.0,2538.0,2134.2,2023-04-25 04:53:00,"529 Street, São Paulo",São Paulo,In-Store,Small Business,South America,Cash,,Rep_C,
3092,T3092,MacBook Air,Electronics,Laptops,4,430.0,1720.0,1241.54,2023-09-08 20:12:00,"715 Street, Mumbai",Mumbai,Online,Consumer,Africa,Transfer,7.0,Rep_C,
3093,T3093,iPhone 13,Electronics,Phones,2,1399.0,2798.0,1943.19,2023-05-01 10:22:00,"862 Street, Nairobi",Nairobi,In-Store,Corporate,Asia,Cash,1.0,Rep_C,
3094,T3094,27in 4K Gaming Monitor,Electronics,Monitors,2,1949.0,3898.0,2283.63,2023-08-07 14:34:00,"39 Street, São Paulo",São Paulo,In-Store,Consumer,Asia,Transfer,2.0,Rep_A,
3095,T3095,iPhone 13,Electronics,Phones,4,1141.0,4564.0,3782.96,2023-08-01 01:48:00,"916 Street, São Paulo",São Paulo,Wholesale,Small Business,Europe,Card,7.0,Rep_C,
3096,T3096,27in 4K Gaming Monitor,Electronics,Monitors,1,507.0,507.0,357.19,2023-05-22 16:22:00,"767 Street, Bangkok",Bangkok,Wholesale,Corporate,Asia,Card,,Rep_B,
3097,T3097,iPhone 13,Electronics,Phones,3,1747.0,5241.0,4692.61,2023-03-19 04:51:00,"608 Street, Mumbai",Mumbai,Wholesale,Small Business,Asia,Card,7.0,Rep_B,
3098,T3098,27in 4K Gaming Monitor,Electronics,Monitors,1,693.0,693.0,617.93,2023-10-10 17:36:00,"756 Street, Lagos",Lagos,Online,Consumer,South America,Transfer,9.0,Rep_B,
3099,T3099,MacBook Air,Electronics,Laptops,4,482.0,1928.0,1595.43,2023-03-30 19:21:00,"233 Street, Mumbai",Mumbai,Online,Small Business,South America,Cash,1.0,Rep_B,
3100,T3100,Samsung Galaxy S21,Electronics,Phones,2,1137.0,2274.0,1365.23,2023-05-11 18:09:00,"147 Street, Bangkok",Bangkok,In-Store,Consumer,Europe,Transfer,5.0,Rep_D,
3101,T3101,AirPods Pro,Electronics,Accessories,2,697.0,1394.0,981.56,2023-07-04 03:27:00,"312 Street, Lagos",Lagos,Wholesale,Consumer,Europe,Cash,9.0,Rep_B,
3102,T3102,Samsung Galaxy S21,Electronics,Phones,5,313.0,1565.0,1306.3,2023-02-06 12:51:00,"62 Street, Lagos",Lagos,Online,Corporate,Africa,Card,7.0,Rep_D,
3103,T3103,Samsung Galaxy S21,Electronics,Phones,3,339.0,1017.0,846.06,2023-08-19 15:30:00,"384 Street, Bangkok",Bangkok,Wholesale,Corporate,Europe,Transfer,7.0,Rep_D,
3104,T3104,AirPods Pro,Electronics,Accessories,4,296.0,1184.0,1022.41,2023-11-16 09:10:00,"181 Street, Bangkok",Bangkok,Online,Consumer,Europe,Card,1.0,Rep_D,
